step,throughput,stationary
85179,1.0,0.0
85180,0.0,0.0
85181,3.0,0.0
85182,2.0,0.0
85183,2.0,0.0
85184,2.0,0.0
85185,1.0,0.0
85186,1.0,0.0
85187,2.0,0.0
85188,1.0,0.0
85189,0.0,0.0
85190,0.0,0.0
85191,1.0,0.0
85192,2.0,0.0
85193,1.0,0.0
85194,0.0,0.0
85195,0.0,0.0
85196,3.0,0.0
85197,0.0,0.0
85198,2.0,0.0
85199,0.0,0.0
85200,3.0,0.0
85201,1.0,0.0
85202,1.0,0.0
85203,0.0,0.0
85204,0.0,0.0
85205,1.0,0.0
85206,3.0,0.0
85207,0.0,0.0
85208,0.0,0.0
85209,2.0,0.0
85210,1.0,0.0
85211,2.0,0.0
85212,0.0,0.0
85213,1.0,0.0
85214,1.0,0.0
85215,1.0,0.0
85216,1.0,0.0
85217,0.0,0.0
85218,2.0,0.0
85219,0.0,0.0
85220,1.0,0.0
85221,0.0,0.0
85222,1.0,0.0
85223,1.0,0.0
85224,2.0,0.0
85225,1.0,0.0
85226,0.0,0.0
85227,1.0,0.0
85228,2.0,0.0
85229,1.0,0.0
85230,3.0,0.0
85231,1.0,0.0
85232,2.0,0.0
85233,1.0,0.0
85234,0.0,0.0
85235,0.0,0.0
85236,0.0,0.0
85237,1.0,0.0
85238,1.0,0.0
85239,2.0,0.0
85240,2.0,0.0
85241,2.0,0.0
85242,2.0,0.0
85243,1.0,0.0
85244,0.0,0.0
85245,2.0,0.0
85246,1.0,0.0
85247,1.0,0.0
85248,1.0,0.0
85249,1.0,0.0
85250,1.0,0.0
85251,0.0,0.0
85252,1.0,0.0
85253,1.0,0.0
85254,1.0,0.0
85255,1.0,0.0
85256,1.0,0.0
85257,1.0,0.0
85258,0.0,0.0
85259,2.0,0.0
85260,2.0,0.0
85261,2.0,0.0
85262,0.0,0.0
85263,1.0,0.0
85264,2.0,0.0
85265,0.0,0.0
85266,0.0,0.0
85267,2.0,0.0
85268,1.0,0.0
85269,2.0,0.0
85270,0.0,0.0
85271,1.0,0.0
85272,0.0,0.0
85273,3.0,0.0
85274,1.0,0.0
85275,1.0,0.0
85276,0.0,0.0
85277,3.0,0.0
85278,1.0,0.0
85279,0.0,0.0
85280,1.0,0.0
85281,2.0,0.0
85282,3.0,0.0
85283,1.0,0.0
85284,1.0,0.0
85285,1.0,0.0
85286,3.0,0.0
85287,2.0,0.0
85288,1.0,0.0
85289,0.0,0.0
85290,0.0,0.0
85291,2.0,0.0
85292,1.0,0.0
85293,1.0,0.0
85294,1.0,0.0
85295,1.0,0.0
85296,2.0,0.0
85297,1.0,0.0
85298,1.0,0.0
85299,1.0,0.0
85300,0.0,0.0
85301,1.0,0.0
85302,0.0,0.0
85303,2.0,0.0
85304,2.0,0.0
85305,2.0,0.0
85306,2.0,0.0
85307,1.0,0.0
85308,2.0,0.0
85309,0.0,0.0
85310,0.0,0.0
85311,1.0,0.0
85312,3.0,0.0
85313,1.0,0.0
85314,1.0,0.0
85315,0.0,0.0
85316,2.0,0.0
85317,1.0,0.0
85318,0.0,0.0
85319,2.0,0.0
85320,1.0,0.0
85321,2.0,0.0
85322,2.0,0.0
85323,1.0,0.0
85324,0.0,0.0
85325,1.0,0.0
85326,2.0,0.0
85327,1.0,0.0
85328,2.0,0.0
85329,1.0,0.0
85330,3.0,0.0
85331,0.0,0.0
85332,2.0,0.0
85333,1.0,0.0
85334,1.0,0.0
85335,1.0,0.0
85336,1.0,0.0
85337,1.0,0.0
85338,3.0,0.0
85339,0.0,0.0
85340,0.0,0.0
85341,1.0,0.0
85342,1.0,0.0
85343,0.0,0.0
85344,1.0,0.0
85345,1.0,0.0
85346,1.0,0.0
85347,1.0,0.0
85348,0.0,0.0
85349,2.0,0.0
85350,1.0,0.0
85351,1.0,0.0
85352,0.0,0.0
85353,1.0,0.0
85354,2.0,0.0
85355,2.0,0.0
85356,0.0,0.0
85357,2.0,0.0
85358,1.0,0.0
85359,1.0,0.0
85360,1.0,0.0
85361,2.0,0.0
85362,1.0,0.0
85363,1.0,0.0
85364,0.0,0.0
85365,2.0,0.0
85366,0.0,0.0
85367,0.0,0.0
85368,1.0,0.0
85369,2.0,0.0
85370,2.0,0.0
85371,2.0,0.0
85372,1.0,0.0
85373,0.0,0.0
85374,1.0,0.0
85375,0.0,0.0
85376,2.0,0.0
85377,1.0,0.0
85378,1.0,0.0
85379,1.0,0.0
85380,0.0,0.0
85381,1.0,0.0
85382,0.0,0.0
85383,1.0,0.0
85384,2.0,0.0
85385,1.0,0.0
85386,2.0,0.0
85387,1.0,0.0
85388,2.0,0.0
85389,1.0,0.0
85390,3.0,0.0
85391,2.0,0.0
85392,1.0,0.0
85393,0.0,0.0
85394,2.0,0.0
85395,1.0,0.0
85396,1.0,0.0
85397,1.0,0.0
85398,0.0,0.0
85399,2.0,0.0
85400,2.0,0.0
85401,0.0,0.0
85402,0.0,0.0
85403,0.0,0.0
85404,0.0,0.0
85405,1.0,0.0
85406,1.0,0.0
85407,2.0,0.0
85408,2.0,0.0
85409,1.0,0.0
85410,2.0,0.0
85411,0.0,0.0
85412,1.0,0.0
85413,1.0,0.0
85414,0.0,0.0
85415,0.0,0.0
85416,3.0,0.0
85417,1.0,0.0
85418,1.0,0.0
85419,0.0,0.0
85420,0.0,0.0
85421,1.0,0.0
85422,2.0,0.0
85423,1.0,0.0
85424,1.0,0.0
85425,1.0,0.0
85426,0.0,0.0
85427,0.0,0.0
85428,2.0,0.0
85429,0.0,0.0
85430,2.0,0.0
85431,0.0,0.0
85432,2.0,0.0
85433,1.0,0.0
85434,0.0,0.0
85435,0.0,0.0
85436,2.0,0.0
85437,2.0,0.0
85438,0.0,0.0
85439,0.0,0.0
85440,0.0,0.0
85441,0.0,0.0
85442,0.0,0.0
85443,1.0,0.0
85444,2.0,0.0
85445,1.0,0.0
85446,2.0,0.0
85447,2.0,0.0
85448,1.0,0.0
85449,2.0,0.0
85450,3.0,0.0
85451,1.0,0.0
85452,2.0,0.0
85453,1.0,0.0
85454,1.0,0.0
85455,1.0,0.0
85456,0.0,0.0
85457,0.0,0.0
85458,0.0,0.0
85459,1.0,0.0
85460,1.0,0.0
85461,1.0,0.0
85462,2.0,0.0
85463,0.0,0.0
85464,2.0,0.0
85465,0.0,0.0
85466,2.0,0.0
85467,0.0,0.0
85468,4.0,0.0
85469,1.0,0.0
85470,0.0,0.0
85471,1.0,0.0
85472,1.0,0.0
85473,0.0,0.0
85474,1.0,0.0
85475,2.0,0.0
85476,1.0,0.0
85477,2.0,0.0
85478,2.0,0.0
85479,0.0,0.0
85480,1.0,0.0
85481,1.0,0.0
85482,0.0,0.0
85483,3.0,0.0
85484,1.0,0.0
85485,0.0,0.0
85486,0.0,0.0
85487,1.0,0.0
85488,1.0,0.0
85489,2.0,0.0
85490,1.0,0.0
85491,1.0,0.0
85492,2.0,0.0
85493,2.0,0.0
85494,1.0,0.0
85495,0.0,0.0
85496,1.0,0.0
85497,1.0,0.0
85498,2.0,0.0
85499,0.0,0.0
85500,1.0,0.0
85501,1.0,0.0
85502,2.0,0.0
85503,0.0,0.0
85504,2.0,0.0
85505,1.0,0.0
85506,2.0,0.0
85507,2.0,0.0
85508,1.0,0.0
85509,3.0,0.0
85510,1.0,0.0
85511,1.0,0.0
85512,1.0,0.0
85513,0.0,0.0
85514,2.0,0.0
85515,2.0,0.0
85516,0.0,0.0
85517,2.0,0.0
85518,0.0,0.0
85519,1.0,0.0
85520,1.0,0.0
85521,1.0,0.0
85522,1.0,0.0
85523,2.0,0.0
85524,3.0,0.0
85525,1.0,0.0
85526,1.0,0.0
85527,2.0,0.0
85528,1.0,0.0
85529,3.0,0.0
85530,2.0,0.0
85531,0.0,0.0
85532,1.0,0.0
85533,2.0,0.0
85534,1.0,0.0
85535,1.0,0.0
85536,1.0,0.0
85537,0.0,0.0
85538,0.0,0.0
85539,0.0,0.0
85540,2.0,0.0
85541,1.0,0.0
85542,0.0,0.0
85543,1.0,0.0
85544,2.0,0.0
85545,1.0,0.0
85546,1.0,0.0
85547,0.0,0.0
85548,1.0,0.0
85549,0.0,0.0
85550,2.0,0.0
85551,0.0,0.0
85552,0.0,0.0
85553,2.0,0.0
85554,1.0,0.0
85555,1.0,0.0
85556,1.0,0.0
85557,1.0,0.0
85558,0.0,0.0
85559,3.0,0.0
85560,0.0,0.0
85561,2.0,0.0
85562,1.0,0.0
85563,1.0,0.0
85564,0.0,0.0
85565,3.0,0.0
85566,1.0,0.0
85567,0.0,0.0
85568,0.0,0.0
85569,2.0,0.0
85570,0.0,0.0
85571,1.0,0.0
85572,0.0,0.0
85573,0.0,0.0
85574,2.0,0.0
85575,0.0,0.0
85576,1.0,0.0
85577,0.0,0.0
85578,0.0,0.0
85579,1.0,0.0
85580,2.0,0.0
85581,0.0,0.0
85582,1.0,0.0
85583,0.0,0.0
85584,0.0,0.0
85585,0.0,0.0
85586,2.0,0.0
85587,2.0,0.0
85588,1.0,0.0
85589,1.0,0.0
85590,2.0,0.0
85591,0.0,0.0
85592,2.0,0.0
85593,0.0,0.0
85594,3.0,0.0
85595,1.0,0.0
85596,2.0,0.0
85597,1.0,0.0
85598,2.0,0.0
85599,1.0,0.0
85600,1.0,0.0
85601,2.0,0.0
85602,1.0,0.0
85603,2.0,0.0
85604,0.0,0.0
85605,3.0,0.0
85606,0.0,0.0
85607,1.0,0.0
85608,1.0,0.0
85609,1.0,0.0
85610,1.0,0.0
85611,2.0,0.0
85612,2.0,0.0
85613,2.0,0.0
85614,1.0,0.0
85615,1.0,0.0
85616,1.0,0.0
85617,1.0,0.0
85618,2.0,0.0
85619,1.0,0.0
85620,0.0,0.0
85621,2.0,0.0
85622,1.0,0.0
85623,0.0,0.0
85624,1.0,0.0
85625,2.0,0.0
85626,1.0,0.0
85627,1.0,0.0
85628,0.0,0.0
85629,1.0,0.0
85630,1.0,0.0
85631,3.0,0.0
85632,1.0,0.0
85633,1.0,0.0
85634,1.0,0.0
85635,0.0,0.0
85636,0.0,0.0
85637,0.0,0.0
85638,4.0,0.0
85639,1.0,0.0
85640,0.0,0.0
85641,1.0,0.0
85642,2.0,0.0
85643,1.0,0.0
85644,2.0,0.0
85645,1.0,0.0
85646,2.0,0.0
85647,1.0,0.0
85648,1.0,0.0
85649,2.0,0.0
85650,1.0,0.0
85651,0.0,0.0
85652,0.0,0.0
85653,3.0,0.0
85654,2.0,0.0
85655,0.0,0.0
85656,0.0,0.0
85657,3.0,0.0
85658,0.0,0.0
85659,2.0,0.0
85660,0.0,0.0
85661,1.0,0.0
85662,1.0,0.0
85663,3.0,0.0
85664,2.0,0.0
85665,1.0,0.0
85666,2.0,0.0
85667,0.0,0.0
85668,1.0,0.0
85669,1.0,0.0
85670,0.0,0.0
85671,1.0,0.0
85672,1.0,0.0
85673,3.0,0.0
85674,2.0,0.0
85675,0.0,0.0
85676,2.0,0.0
85677,1.0,0.0
85678,0.0,0.0
85679,2.0,0.0
85680,0.0,0.0
85681,1.0,0.0
85682,2.0,0.0
85683,0.0,0.0
85684,1.0,0.0
85685,2.0,0.0
85686,0.0,0.0
85687,2.0,0.0
85688,1.0,0.0
85689,2.0,0.0
85690,0.0,0.0
85691,2.0,0.0
85692,1.0,0.0
85693,1.0,0.0
85694,2.0,0.0
85695,2.0,0.0
85696,0.0,0.0
85697,1.0,0.0
85698,0.0,0.0
85699,1.0,0.0
85700,0.0,0.0
85701,2.0,0.0
85702,1.0,0.0
85703,0.0,0.0
85704,3.0,0.0
85705,3.0,0.0
85706,2.0,0.0
85707,1.0,0.0
85708,0.0,0.0
85709,1.0,0.0
85710,1.0,0.0
85711,1.0,0.0
85712,0.0,0.0
85713,1.0,0.0
85714,2.0,0.0
85715,0.0,0.0
85716,0.0,0.0
85717,0.0,0.0
85718,1.0,0.0
85719,0.0,0.0
85720,1.0,0.0
85721,2.0,0.0
85722,1.0,0.0
85723,1.0,0.0
85724,0.0,0.0
85725,0.0,0.0
85726,2.0,0.0
85727,1.0,0.0
85728,1.0,0.0
85729,0.0,0.0
85730,2.0,0.0
85731,2.0,0.0
85732,3.0,0.0
85733,0.0,0.0
85734,2.0,0.0
85735,2.0,0.0
85736,2.0,0.0
85737,2.0,0.0
85738,2.0,0.0
85739,0.0,0.0
85740,1.0,0.0
85741,0.0,0.0
85742,1.0,0.0
85743,1.0,0.0
85744,1.0,0.0
85745,1.0,0.0
85746,1.0,0.0
85747,3.0,0.0
85748,2.0,0.0
85749,2.0,0.0
85750,1.0,0.0
85751,3.0,0.0
85752,2.0,0.0
85753,1.0,0.0
85754,2.0,0.0
85755,2.0,0.0
85756,1.0,0.0
85757,2.0,0.0
85758,2.0,0.0
85759,1.0,0.0
85760,0.0,0.0
85761,2.0,0.0
85762,1.0,0.0
85763,0.0,0.0
85764,2.0,0.0
85765,1.0,0.0
85766,1.0,0.0
85767,1.0,0.0
85768,1.0,0.0
85769,1.0,0.0
85770,1.0,0.0
85771,2.0,0.0
85772,0.0,0.0
85773,1.0,0.0
85774,0.0,0.0
85775,0.0,0.0
85776,1.0,0.0
85777,1.0,0.0
85778,2.0,0.0
85779,3.0,0.0
85780,1.0,0.0
85781,0.0,0.0
85782,1.0,0.0
85783,2.0,0.0
85784,1.0,0.0
85785,2.0,0.0
85786,0.0,0.0
85787,2.0,0.0
85788,1.0,0.0
85789,1.0,0.0
85790,2.0,0.0
85791,1.0,0.0
85792,1.0,0.0
85793,2.0,0.0
85794,2.0,0.0
85795,0.0,0.0
85796,0.0,0.0
85797,0.0,0.0
85798,1.0,0.0
85799,0.0,0.0
85800,0.0,0.0
85801,1.0,0.0
85802,0.0,0.0
85803,0.0,0.0
85804,0.0,0.0
85805,1.0,0.0
85806,3.0,0.0
85807,0.0,0.0
85808,1.0,0.0
85809,1.0,0.0
85810,0.0,0.0
85811,2.0,0.0
85812,1.0,0.0
85813,0.0,0.0
85814,0.0,0.0
85815,0.0,0.0
85816,2.0,0.0
85817,0.0,0.0
85818,2.0,0.0
85819,2.0,0.0
85820,1.0,0.0
85821,0.0,0.0
85822,2.0,0.0
85823,0.0,0.0
85824,0.0,0.0
85825,3.0,0.0
85826,0.0,0.0
85827,3.0,0.0
85828,2.0,0.0
85829,1.0,0.0
85830,1.0,0.0
85831,1.0,0.0
85832,0.0,0.0
85833,1.0,0.0
85834,2.0,0.0
85835,2.0,0.0
85836,1.0,0.0
85837,1.0,0.0
85838,2.0,0.0
85839,0.0,0.0
85840,1.0,0.0
85841,0.0,0.0
85842,0.0,0.0
85843,2.0,0.0
85844,3.0,0.0
85845,1.0,0.0
85846,2.0,0.0
85847,2.0,0.0
85848,1.0,0.0
85849,0.0,0.0
85850,3.0,0.0
85851,1.0,0.0
85852,0.0,0.0
85853,2.0,0.0
85854,0.0,0.0
85855,2.0,0.0
85856,3.0,0.0
85857,1.0,0.0
85858,0.0,0.0
85859,1.0,0.0
85860,1.0,0.0
85861,1.0,0.0
85862,1.0,0.0
85863,1.0,0.0
85864,1.0,0.0
85865,0.0,0.0
85866,2.0,0.0
85867,2.0,0.0
85868,1.0,0.0
85869,2.0,0.0
85870,0.0,0.0
85871,0.0,0.0
85872,2.0,0.0
85873,0.0,0.0
85874,3.0,0.0
85875,1.0,0.0
85876,2.0,0.0
85877,1.0,0.0
85878,1.0,0.0
85879,1.0,0.0
85880,2.0,0.0
85881,2.0,0.0
85882,1.0,0.0
85883,0.0,0.0
85884,0.0,0.0
85885,0.0,0.0
85886,2.0,0.0
85887,0.0,0.0
85888,3.0,0.0
85889,1.0,0.0
85890,1.0,0.0
85891,0.0,0.0
85892,1.0,0.0
85893,1.0,0.0
85894,0.0,0.0
85895,1.0,0.0
85896,2.0,0.0
85897,1.0,0.0
85898,0.0,0.0
85899,0.0,0.0
85900,3.0,0.0
85901,1.0,0.0
85902,2.0,0.0
85903,1.0,0.0
85904,0.0,0.0
85905,0.0,0.0
85906,1.0,0.0
85907,1.0,0.0
85908,2.0,0.0
85909,1.0,0.0
85910,2.0,0.0
85911,0.0,0.0
85912,0.0,0.0
85913,2.0,0.0
85914,1.0,0.0
85915,3.0,0.0
85916,1.0,0.0
85917,2.0,0.0
85918,2.0,0.0
85919,1.0,0.0
85920,1.0,0.0
85921,1.0,0.0
85922,1.0,0.0
85923,0.0,0.0
85924,0.0,0.0
85925,0.0,0.0
85926,2.0,0.0
85927,1.0,0.0
85928,0.0,0.0
85929,2.0,0.0
85930,1.0,0.0
85931,2.0,0.0
85932,2.0,0.0
85933,1.0,0.0
85934,0.0,0.0
85935,1.0,0.0
85936,1.0,0.0
85937,1.0,0.0
85938,1.0,0.0
85939,1.0,0.0
85940,1.0,0.0
85941,0.0,0.0
85942,1.0,0.0
85943,1.0,0.0
85944,3.0,0.0
85945,0.0,0.0
85946,0.0,0.0
85947,0.0,0.0
85948,1.0,0.0
85949,2.0,0.0
85950,1.0,0.0
85951,0.0,0.0
85952,0.0,0.0
85953,2.0,0.0
85954,3.0,0.0
85955,0.0,0.0
85956,0.0,0.0
85957,2.0,0.0
85958,0.0,0.0
85959,0.0,0.0
85960,2.0,0.0
85961,1.0,0.0
85962,2.0,0.0
85963,0.0,0.0
85964,2.0,0.0
85965,2.0,0.0
85966,2.0,0.0
85967,0.0,0.0
85968,0.0,0.0
85969,0.0,0.0
85970,2.0,0.0
85971,2.0,0.0
85972,0.0,0.0
85973,1.0,0.0
85974,2.0,0.0
85975,0.0,0.0
85976,2.0,0.0
85977,2.0,0.0
85978,2.0,0.0
85979,3.0,0.0
85980,0.0,0.0
85981,0.0,0.0
85982,2.0,0.0
85983,0.0,0.0
85984,0.0,0.0
85985,2.0,0.0
85986,1.0,0.0
85987,0.0,0.0
85988,3.0,0.0
85989,2.0,0.0
85990,1.0,0.0
85991,0.0,0.0
85992,1.0,0.0
85993,0.0,0.0
85994,2.0,0.0
85995,2.0,0.0
85996,0.0,0.0
85997,2.0,0.0
85998,2.0,0.0
85999,0.0,0.0
86000,0.0,0.0
86001,1.0,0.0
86002,1.0,0.0
86003,0.0,0.0
86004,2.0,0.0
86005,1.0,0.0
86006,3.0,0.0
86007,0.0,0.0
86008,1.0,0.0
86009,0.0,0.0
86010,0.0,0.0
86011,2.0,0.0
86012,1.0,0.0
86013,1.0,0.0
86014,3.0,0.0
86015,2.0,0.0
86016,1.0,0.0
86017,1.0,0.0
86018,2.0,0.0
86019,0.0,0.0
86020,1.0,0.0
86021,1.0,0.0
86022,1.0,0.0
86023,2.0,0.0
86024,1.0,0.0
86025,2.0,0.0
86026,2.0,0.0
86027,1.0,0.0
86028,1.0,0.0
86029,1.0,0.0
86030,0.0,0.0
86031,1.0,0.0
86032,3.0,0.0
86033,2.0,0.0
86034,0.0,0.0
86035,0.0,0.0
86036,3.0,0.0
86037,0.0,0.0
86038,1.0,0.0
86039,1.0,0.0
86040,1.0,0.0
86041,0.0,0.0
86042,1.0,0.0
86043,0.0,0.0
86044,2.0,0.0
86045,2.0,0.0
86046,1.0,0.0
86047,1.0,0.0
86048,1.0,0.0
86049,2.0,0.0
86050,1.0,0.0
86051,2.0,0.0
86052,2.0,0.0
86053,1.0,0.0
86054,2.0,0.0
86055,1.0,0.0
86056,1.0,0.0
86057,0.0,0.0
86058,1.0,0.0
86059,2.0,0.0
86060,2.0,0.0
86061,1.0,0.0
86062,1.0,0.0
86063,2.0,0.0
86064,3.0,0.0
86065,2.0,0.0
86066,1.0,0.0
86067,0.0,0.0
86068,0.0,0.0
86069,1.0,0.0
86070,1.0,0.0
86071,1.0,0.0
86072,0.0,0.0
86073,2.0,0.0
86074,0.0,0.0
86075,1.0,0.0
86076,0.0,0.0
86077,2.0,0.0
86078,1.0,0.0
86079,2.0,0.0
86080,0.0,0.0
86081,1.0,0.0
86082,2.0,0.0
86083,1.0,0.0
86084,1.0,0.0
86085,1.0,0.0
86086,0.0,0.0
86087,0.0,0.0
86088,2.0,0.0
86089,2.0,0.0
86090,1.0,0.0
86091,1.0,0.0
86092,2.0,0.0
86093,1.0,0.0
86094,1.0,0.0
86095,1.0,0.0
86096,1.0,0.0
86097,1.0,0.0
86098,0.0,0.0
86099,1.0,0.0
86100,2.0,0.0
86101,1.0,0.0
86102,2.0,0.0
86103,1.0,0.0
86104,0.0,0.0
86105,1.0,0.0
86106,0.0,0.0
86107,1.0,0.0
86108,1.0,0.0
86109,1.0,0.0
86110,0.0,0.0
86111,0.0,0.0
86112,1.0,0.0
86113,2.0,0.0
86114,2.0,0.0
86115,2.0,0.0
86116,1.0,0.0
86117,0.0,0.0
86118,2.0,0.0
86119,2.0,0.0
86120,1.0,0.0
86121,1.0,0.0
86122,0.0,0.0
86123,2.0,0.0
86124,3.0,0.0
86125,3.0,0.0
86126,0.0,0.0
86127,1.0,0.0
86128,0.0,0.0
86129,3.0,0.0
86130,0.0,0.0
86131,0.0,0.0
86132,1.0,0.0
86133,0.0,0.0
86134,0.0,0.0
86135,1.0,0.0
86136,2.0,0.0
86137,1.0,0.0
86138,2.0,0.0
86139,0.0,0.0
86140,1.0,0.0
86141,0.0,0.0
86142,2.0,0.0
86143,1.0,0.0
86144,2.0,0.0
86145,1.0,0.0
86146,1.0,0.0
86147,2.0,0.0
86148,1.0,0.0
86149,2.0,0.0
86150,1.0,0.0
86151,1.0,0.0
86152,0.0,0.0
86153,0.0,0.0
86154,1.0,0.0
86155,1.0,0.0
86156,1.0,0.0
86157,1.0,0.0
86158,0.0,0.0
86159,1.0,0.0
86160,0.0,0.0
86161,2.0,0.0
86162,0.0,0.0
86163,0.0,0.0
86164,1.0,0.0
86165,1.0,0.0
86166,0.0,0.0
86167,1.0,0.0
86168,0.0,0.0
86169,2.0,0.0
86170,0.0,0.0
86171,1.0,0.0
86172,0.0,0.0
86173,2.0,0.0
86174,2.0,0.0
86175,1.0,0.0
86176,1.0,0.0
86177,2.0,0.0
86178,2.0,0.0
86179,1.0,0.0
86180,2.0,0.0
86181,1.0,0.0
86182,0.0,0.0
86183,2.0,0.0
86184,1.0,0.0
86185,0.0,0.0
86186,0.0,0.0
86187,2.0,0.0
86188,0.0,0.0
86189,1.0,0.0
86190,2.0,0.0
86191,1.0,0.0
86192,1.0,0.0
86193,1.0,0.0
86194,2.0,0.0
86195,2.0,0.0
86196,1.0,0.0
86197,0.0,0.0
86198,0.0,0.0
86199,0.0,0.0
86200,1.0,0.0
86201,2.0,0.0
86202,1.0,0.0
86203,2.0,0.0
86204,1.0,0.0
86205,0.0,0.0
86206,2.0,0.0
86207,2.0,0.0
86208,0.0,0.0
86209,2.0,0.0
86210,1.0,0.0
86211,1.0,0.0
86212,0.0,0.0
86213,3.0,0.0
86214,2.0,0.0
86215,0.0,0.0
86216,0.0,0.0
86217,1.0,0.0
86218,1.0,0.0
86219,1.0,0.0
86220,1.0,0.0
86221,1.0,0.0
86222,2.0,0.0
86223,0.0,0.0
86224,4.0,0.0
86225,1.0,0.0
86226,1.0,0.0
86227,2.0,0.0
86228,0.0,0.0
86229,2.0,0.0
86230,0.0,0.0
86231,0.0,0.0
86232,2.0,0.0
86233,0.0,0.0
86234,2.0,0.0
86235,2.0,0.0
86236,3.0,0.0
86237,1.0,0.0
86238,0.0,0.0
86239,1.0,0.0
86240,1.0,0.0
86241,4.0,0.0
86242,0.0,0.0
86243,0.0,0.0
86244,0.0,0.0
86245,1.0,0.0
86246,3.0,0.0
86247,0.0,0.0
86248,0.0,0.0
86249,2.0,0.0
86250,0.0,0.0
86251,2.0,0.0
86252,2.0,0.0
86253,0.0,0.0
86254,1.0,0.0
86255,2.0,0.0
86256,1.0,0.0
86257,0.0,0.0
86258,1.0,0.0
86259,4.0,0.0
86260,0.0,0.0
86261,2.0,0.0
86262,2.0,0.0
86263,2.0,0.0
86264,1.0,0.0
86265,3.0,0.0
86266,1.0,0.0
86267,2.0,0.0
86268,0.0,0.0
86269,0.0,0.0
86270,1.0,0.0
86271,1.0,0.0
86272,0.0,0.0
86273,1.0,0.0
86274,0.0,0.0
86275,0.0,0.0
86276,2.0,0.0
86277,1.0,0.0
86278,0.0,0.0
86279,0.0,0.0
86280,1.0,0.0
86281,4.0,0.0
86282,0.0,0.0
86283,1.0,0.0
86284,0.0,0.0
86285,1.0,0.0
86286,1.0,0.0
86287,1.0,0.0
86288,0.0,0.0
86289,3.0,0.0
86290,0.0,0.0
86291,3.0,0.0
86292,1.0,0.0
86293,1.0,0.0
86294,0.0,0.0
86295,2.0,0.0
86296,0.0,0.0
86297,0.0,0.0
86298,3.0,0.0
86299,0.0,0.0
86300,0.0,0.0
86301,0.0,0.0
86302,1.0,0.0
86303,1.0,0.0
86304,0.0,0.0
86305,1.0,0.0
86306,1.0,0.0
86307,0.0,0.0
86308,0.0,0.0
86309,2.0,0.0
86310,1.0,0.0
86311,1.0,0.0
86312,1.0,0.0
86313,2.0,0.0
86314,0.0,0.0
86315,1.0,0.0
86316,0.0,0.0
86317,3.0,0.0
86318,0.0,0.0
86319,0.0,0.0
86320,1.0,0.0
86321,1.0,0.0
86322,1.0,0.0
86323,0.0,0.0
86324,2.0,0.0
86325,1.0,0.0
86326,3.0,0.0
86327,1.0,0.0
86328,0.0,0.0
86329,1.0,0.0
86330,1.0,0.0
86331,3.0,0.0
86332,1.0,0.0
86333,1.0,0.0
86334,0.0,0.0
86335,2.0,0.0
86336,2.0,0.0
86337,2.0,0.0
86338,1.0,0.0
86339,1.0,0.0
86340,1.0,0.0
86341,1.0,0.0
86342,2.0,0.0
86343,2.0,0.0
86344,1.0,0.0
86345,1.0,0.0
86346,2.0,0.0
86347,0.0,0.0
86348,0.0,0.0
86349,3.0,0.0
86350,1.0,0.0
86351,1.0,0.0
86352,2.0,0.0
86353,2.0,0.0
86354,0.0,0.0
86355,2.0,0.0
86356,0.0,0.0
86357,1.0,0.0
86358,1.0,0.0
86359,1.0,0.0
86360,1.0,0.0
86361,1.0,0.0
86362,1.0,0.0
86363,1.0,0.0
86364,1.0,0.0
86365,1.0,0.0
86366,3.0,0.0
86367,0.0,0.0
86368,1.0,0.0
86369,2.0,0.0
86370,0.0,0.0
86371,1.0,0.0
86372,0.0,0.0
86373,1.0,0.0
86374,1.0,0.0
86375,4.0,0.0
86376,0.0,0.0
86377,2.0,0.0
86378,1.0,0.0
86379,2.0,0.0
86380,1.0,0.0
86381,1.0,0.0
86382,1.0,0.0
86383,2.0,0.0
86384,1.0,0.0
86385,0.0,0.0
86386,1.0,0.0
86387,1.0,0.0
86388,2.0,0.0
86389,1.0,0.0
86390,1.0,0.0
86391,2.0,0.0
86392,0.0,0.0
86393,0.0,0.0
86394,0.0,0.0
86395,4.0,0.0
86396,1.0,0.0
86397,2.0,0.0
86398,2.0,0.0
86399,1.0,0.0
86400,2.0,0.0
86401,1.0,0.0
86402,2.0,0.0
86403,1.0,0.0
86404,1.0,0.0
86405,1.0,0.0
86406,0.0,0.0
86407,1.0,0.0
86408,1.0,0.0
86409,0.0,0.0
86410,1.0,0.0
86411,0.0,0.0
86412,3.0,0.0
86413,0.0,0.0
86414,0.0,0.0
86415,1.0,0.0
86416,4.0,0.0
86417,0.0,0.0
86418,3.0,0.0
86419,2.0,0.0
86420,0.0,0.0
86421,0.0,0.0
86422,1.0,0.0
86423,3.0,0.0
86424,0.0,0.0
86425,0.0,0.0
86426,1.0,0.0
86427,1.0,0.0
86428,1.0,0.0
86429,3.0,0.0
86430,1.0,0.0
86431,1.0,0.0
86432,3.0,0.0
86433,1.0,0.0
86434,0.0,0.0
86435,1.0,0.0
86436,0.0,0.0
86437,1.0,0.0
86438,2.0,0.0
86439,1.0,0.0
86440,0.0,0.0
86441,2.0,0.0
86442,0.0,0.0
86443,1.0,0.0
86444,0.0,0.0
86445,1.0,0.0
86446,1.0,0.0
86447,0.0,0.0
86448,0.0,0.0
86449,0.0,0.0
